,v_ego,line_left,line_right,d_target,v_target,act_lon_ego,act_lat_ego,line_left_target,line_right_target,act_lon_target,act_lat_target
1.84,27.954968639769913,1.59920349395456,-1.3473450437099876,59.13312703679283,21.79082496017001,c,fl,4.581750927194179,1.6352023895296315,c,fl
1.85,27.911468603186368,1.602545440973631,-1.3714005601092178,58.93407413110711,21.83224575658405,c,fl,4.567432999457366,1.593486998374517,c,fl
1.86,27.857841479557475,1.537823532565171,-1.4535704067274047,58.968788067074634,21.826746195206862,c,fl,4.600979917574969,1.609585978282393,c,fl
1.87,27.934004534815138,1.536341874947104,-1.4512752584106532,58.9917360967442,21.945637553909496,c,fl,4.626693011603728,1.6390758782459711,c,fl
1.8800000000000001,27.827688050281772,1.5524955244484033,-1.369068376464096,59.07566502677171,21.981689881581186,c,fl,4.642218166760954,1.7206542658484547,c,fl
1.8900000000000001,27.819318920287273,1.4833074389805663,-1.3102691789114873,58.92548263961076,21.96656405543873,c,fl,4.5808291215143635,1.7872525036223101,c,fl
1.9000000000000001,27.91812673191726,1.6292938288000696,-1.3699435912417033,58.81057880135338,21.990774481925655,c,fl,4.633079522910172,1.6338421028683991,c,fl
1.9100000000000001,28.03153471955327,1.6388857293445622,-1.373146142319029,58.72110316807442,22.05095787014657,c,fl,4.671683576343716,1.6596517046801245,c,fl
1.92,28.003196226408065,1.5630329298954169,-1.3607817928673571,58.76129630448379,22.02040496198893,c,fl,4.562852671584421,1.6390379488216473,c,fl
1.93,27.94613596717239,1.5197556960780134,-1.467342895396118,58.63939693653041,22.107331086597547,c,fl,4.5771636631818815,1.5900650717077505,c,fl
1.94,27.978625314552403,1.5905144616696905,-1.4669117568123182,58.54226657144726,22.06772877666336,c,fl,4.6881064049427374,1.6306801864607285,c,fl
1.95,27.921554916225734,1.6066793756908129,-1.4756690562197816,58.484294269956706,22.06681065267066,c,fl,4.701075479909504,1.618727047998909,c,fl
1.96,27.9589141700329,1.5595755000697904,-1.560593834725883,58.32871694945266,22.073302170614262,c,fl,4.614041644452817,1.4938723096571436,c,fl
1.97,27.982959823464363,1.5260430786634063,-1.493746814021303,58.28656490412339,21.969772825519417,c,fl,4.546516881767603,1.5267269890828938,c,fl
1.98,28.067996793916514,1.5544393732131492,-1.424910135591827,58.17466735405073,21.924889700117166,c,fl,4.533205143840474,1.5538556350354977,c,fl
1.99,28.003141022601344,1.4908077396404968,-1.4781265651017044,58.18394273829575,21.943838285560282,c,fl,4.539462462818239,1.5705281580760377,c,fl
2.0,27.992620924342923,1.5557621100326648,-1.4219091336187593,58.14696055820176,21.88345676215662,c,fl,4.610153147790526,1.6324819041391019,c,fl
2.0100000000000002,28.05195247223385,1.559981836217103,-1.456201166133556,58.139727014662064,21.812474411212975,c,fl,4.629735578785175,1.6135525764345153,c,fl
2.02,28.034733281273414,1.598253527864522,-1.3395738544683429,58.183513784053076,21.817311084923702,c,fl,4.703054582576609,1.7652272002437437,c,fl
2.0300000000000002,28.008617483069216,1.593624152095391,-1.413728137155613,58.12255376428032,21.788507353520718,c,fl,4.676066030272455,1.6687137410214516,c,fl
2.04,28.15105186062766,1.578735886362649,-1.4210009201579,58.1012574081986,21.777841008730615,c,fl,4.685811703046703,1.6860748965261543,c,fl
2.05,28.069181845580346,1.550899052861032,-1.5075817637394777,57.86175769771267,21.845365745621407,c,fl,4.6337217817396565,1.5752409651391466,c,fl
2.06,28.017823826968716,1.5324020764618895,-1.5190707406416262,57.83842600983264,21.832105505975914,c,fl,4.62350317871966,1.5720303616161442,c,fl
2.07,27.917107625493628,1.5819924816951179,-1.4190457474372935,57.6016981534106,21.75914508256894,c,fl,4.7472642923003985,1.7462260631679873,c,fl
2.08,28.004777441896668,1.5678334684092599,-1.4095479970696114,57.66123235729074,21.77002443597634,c,fl,4.679835731680399,1.7024542662015272,c,fl
2.09,28.0401733920574,1.4544988986961713,-1.4996015127336197,57.43845867109759,21.706651867822075,c,fl,4.486227966029181,1.5321275545993895,c,fl
2.1,28.031675145653878,1.4236859707385712,-1.4420798013191738,57.44537712107712,21.72928425543632,c,fl,4.572091333603586,1.7063255615458415,c,fl
2.11,27.981153068998516,1.5091875225377067,-1.5553178091340065,57.323493462592786,21.73616100503389,c,fl,4.645653539904885,1.5811482082331718,c,fl
2.12,28.02342633982521,1.4923232468951138,-1.4980286579445603,57.10572290771627,21.75176525372401,c,fl,4.626513497769162,1.6361615929294877,c,fl
2.13,27.979100338451026,1.4474333098898946,-1.5396406888382206,56.94250385021725,21.74704425144104,c,fl,4.574377432914146,1.5873034341860306,c,fl
2.14,27.932926546814354,1.403965343866957,-1.504302536413071,56.81252461564589,21.748000777914978,c,fl,4.3807484504591745,1.4724805701791468,c,fl
2.15,27.954289923032253,1.4307618875314168,-1.4322016190696796,56.795256641232214,21.69149734742968,c,fl,4.464476776887272,1.6015132702861763,c,fl
2.16,27.922964110879963,1.4964783624892828,-1.4781744476425227,56.88073862803684,21.648152035490572,c,fl,4.7320704377632,1.7574176276313942,c,fl
2.17,27.982055854131904,1.510710541552874,-1.5648417465970552,56.84472809873016,21.672274272220957,c,fl,4.69253958406531,1.616987295915381,c,fl
2.18,28.080588095445474,1.5583205776215228,-1.4829297077198655,56.97929871350212,21.712972359826047,c,fl,4.751510489062063,1.7102602037206747,c,fl
2.19,28.02225912330721,1.6093855162770914,-1.467618648815011,56.810129279616696,21.711593896639958,c,fl,4.862130371931531,1.7851262068394287,c,fl
2.2,27.940898924418942,1.5799583425470276,-1.502603463656922,56.65737734238336,21.756129250701424,c,fl,4.7889164682090595,1.7063546620051098,c,fl
2.21,28.050176666049968,1.4833062766339178,-1.5991407365000463,56.511290996010935,21.70582669762928,c,fl,4.608928996596441,1.5264819834624765,c,fl
2.22,27.97230659556065,1.5139043353182713,-1.575360573788778,56.546765787493,21.738761828657736,c,fl,4.565903747354051,1.4766388382470022,c,fl
2.23,27.965796745952794,1.5583728547332256,-1.4324137812436588,56.5321720151802,21.705150669578295,c,fl,4.619809245391323,1.629022609414439,c,fl
2.24,27.960387312649434,1.5077375068860068,-1.3566540109920735,56.45197776651724,21.708364776110944,c,fl,4.587979246467022,1.7235877285889416,c,fl
2.25,28.001157910657785,1.6046294067968474,-1.3479305472621261,56.41638045943689,21.79576242671125,c,fl,4.7630051470783865,1.8104451930194125,c,fl
2.2600000000000002,27.982781206302302,1.5164516484358084,-1.4039444331590905,56.38403703699059,21.792862061778706,c,fl,4.684975951528277,1.7645798699333786,c,fl
2.27,28.013794799808757,1.6045050101885978,-1.5075666063005473,56.25109532397673,21.875431673357706,c,fl,4.8073361562553965,1.6952645397662511,c,fl
2.2800000000000002,27.968440959578206,1.5670786412026811,-1.4452478413758638,56.14793906639481,22.025411950300906,c,fl,4.797810767653095,1.7854842850745496,c,fl
2.29,27.920613934978334,1.5217258261270596,-1.4405661624783956,56.15574322479462,21.93360538914475,c,fl,4.666598351657754,1.7043063630522983,c,fl
2.3000000000000003,27.985452099013063,1.552518861010723,-1.4540059082123595,56.12610827218641,21.882830443142712,c,fl,4.673350445165107,1.6668256759420244,c,fl
2.31,28.081062254137404,1.5232855963370187,-1.3944362466369173,55.97973190767465,21.914098832673247,c,fl,4.573081021349904,1.6553591783759685,c,fl
2.32,28.0854472768839,1.5152915848247155,-1.3290976822889462,56.04979522460922,21.946754878394472,c,fl,4.668678699012124,1.8242894318984622,c,fl
2.33,28.03110689585441,1.4292510937687135,-1.347599953745072,56.109390994364745,21.948734876151445,c,fl,4.581408707433627,1.8045576599198414,c,fl
2.34,28.056283662553486,1.5030527133999818,-1.2885356088623934,56.153584098763254,21.93281055284503,c,fl,4.540720679450197,1.7491323571878215,c,fl
2.35,28.03406184188541,1.6104530563786794,-1.331721871828556,55.99771682433392,21.941701828116237,c,fl,4.626637964591525,1.6844630363842898,c,fl
2.36,28.010085096103676,1.5962379767346142,-1.3313396629187533,55.95382149286448,21.947937690594916,c,fl,4.597039836974654,1.669462197321286,c,fl
2.37,27.973157484152473,1.5204311575587346,-1.3618160042857168,55.93868793891371,21.885466913680737,c,fl,4.435219380168974,1.552972218324522,c,fl
2.38,27.968706759481183,1.4950698274747822,-1.3275660346978144,55.797386363850016,21.97628372339063,c,fl,4.373234101082214,1.550598238909617,c,fl
2.39,27.93495481574729,1.507153568945996,-1.3624005848266065,55.74257300399612,21.925546630081787,c,fl,4.4732390751080695,1.6036849213354671,c,fl
2.4,27.897945643899945,1.5309236966558981,-1.3804573321075653,55.652176528451506,21.931421838039874,c,fl,4.502814430620419,1.5914334018569556,c,fl
2.41,27.964957477486294,1.498434472963082,-1.450463823957623,55.64449306289043,21.877841396584902,c,fl,4.445922567642629,1.4970242707219246,c,fl
2.42,27.870089884638716,1.4753213624005141,-1.4262331956192782,55.5035705245649,21.86401417101242,c,fl,4.460429093814195,1.5588745357944023,c,fl
2.43,27.941411985057208,1.5651983418611497,-1.3565504933009715,55.39219216925158,21.96008989844333,c,fl,4.537190556751649,1.6154417215895278,c,fl
2.44,27.86376805930167,1.5204681545889376,-1.3552593151599441,55.31035443383456,21.964589933709895,c,fl,4.607310389581887,1.7315829198330053,c,fl
2.45,27.76487489657999,1.574732652083868,-1.5214570108433825,55.09747467529262,21.987765057805998,c,fl,4.647820014764727,1.5516303518374763,c,fl
2.46,27.785398175057622,1.540821732381333,-1.5275980243586238,55.09532087858905,21.896645897233796,c,fl,4.758245889083115,1.6898261323431583,c,fl
2.47,27.99903635762668,1.561131890735992,-1.3960382508466074,55.138557100955836,21.932591946587724,c,fl,4.710984554804096,1.7538144132214963,c,fl
2.48,27.963076306036612,1.5250328969769502,-1.3814046641395008,55.09961796879389,22.01602239238146,c,fl,4.6941346949037035,1.7876971337872523,c,fl
2.49,27.935406599994973,1.4886294595530285,-1.4051288395084196,55.018836012155745,22.05852967480914,c,fl,4.6782138709026455,1.7844555718411974,c,fl
2.5,28.02460833747344,1.5210198164165436,-1.4085990426820414,54.876142269362965,22.063576256568908,c,fl,4.767614415136306,1.8379955560377208,c,fl
2.5100000000000002,28.025453202623087,1.3728469711999518,-1.4170679607535839,54.83525517197132,22.15139650575913,c,fl,4.7401533487761975,1.950238416822662,c,fl
2.52,27.92369355836226,1.531390287199999,-1.3967788178371747,54.908684560233716,22.15892826443224,c,fl,4.7690505379220625,1.8408814328848888,c,fl
2.5300000000000002,27.978027469820763,1.519825383907879,-1.359294322049493,54.824340385659944,22.13734544606853,c,fl,4.679915913553877,1.8007962075965054,c,fl
2.54,27.994960208285452,1.4777414769882873,-1.3795960528516107,54.75906313382348,22.12754341240951,c,fl,4.612122694272274,1.754785164432376,c,fl
2.5500000000000003,27.98618436259186,1.5160800150929086,-1.383913506235327,54.58705575138576,22.10107656770053,c,fl,4.724303860289721,1.8243103389614854,c,fl
2.56,27.972691775241564,1.5630692388673322,-1.4443997023775366,54.54124751768631,22.131224167860218,c,fl,4.766338513284669,1.7588695720398009,c,fl
2.57,28.00536890041297,1.5464075494077807,-1.3647077762717097,54.49192528364929,22.13493467583691,c,fl,4.787204133923703,1.8760888082442126,c,fl
2.58,27.89563388619821,1.5408653386474631,-1.3579387127572276,54.46162970029978,22.114575117192985,c,fl,4.752035041191331,1.8532309897866395,c,fl
2.59,27.946430425583074,1.6253522307492552,-1.553127960718177,54.34820046049081,22.130599328015364,c,fl,4.889659617681005,1.7111794262135729,c,fl
2.6,27.916093405957337,1.473846172682175,-1.4533297953165905,54.1906394770722,22.12115369668582,c,fl,4.683091314694565,1.7559153466957995,c,fl
2.61,27.81940375356692,1.4305982643528068,-1.3942394696008915,54.00415568256493,22.03155787389861,c,fl,4.646197507804023,1.8213597738503247,c,fl
2.62,27.81711032488662,1.5822366303173998,-1.4598568841873312,54.03845170773197,22.10619349426265,c,fl,4.701285774801329,1.6591922602965985,c,fl
2.63,27.87712457919962,1.6624064088757544,-1.4461396885235114,53.946078454873266,22.05416505779153,c,fl,4.86714931807502,1.7586032206757547,c,fl
2.64,27.918697355296825,1.6671839254004213,-1.4083119563080564,54.007147264374325,22.052082848487906,c,fl,4.878102177436313,1.8026062957278357,c,fl
2.65,27.962079356126807,1.6124967578888225,-1.4199000644045274,53.95633284391921,21.91855419553177,c,fl,4.836810238119505,1.8044134158261553,c,fl
2.66,27.97903556126946,1.5657717834790192,-1.4582901354813018,53.6954145733403,21.897656376417213,c,fl,4.82905263233034,1.8049907133700185,c,fl
2.67,27.91573764414339,1.5615156963911037,-1.3951929339027629,53.73648854250566,21.85831733306911,c,fl,4.764728502435229,1.808019872141363,c,fl
2.68,28.009337373140543,1.4826303871571573,-1.3635924016437388,53.71518281272365,21.840500412762815,c,fl,4.736167621438037,1.8899448326371409,c,fl
2.69,27.987018857630776,1.52538531659937,-1.4334732038616813,53.62525146683668,21.90911003896692,c,fl,4.749519264799168,1.7906607443381166,c,fl
2.7,27.926379142204777,1.5284100532806149,-1.4048084929136089,53.56670059365799,21.92320888486241,c,fl,4.715672952788065,1.7824544065938415,c,fl
2.71,27.86461061435436,1.5066090374800847,-1.430967164229597,53.361336619179106,21.887117438580734,c,fl,4.782572350230141,1.8449961485204591,c,fl
2.72,27.98018260867192,1.5252766268181837,-1.3802669133457535,53.26349761275759,21.893844703570597,c,fl,4.773295307502896,1.8677517673389588,c,fl
2.73,27.978534000670177,1.6161182662089961,-1.4292782448145889,53.231925252586905,21.895448513628356,c,fl,4.7784170796026695,1.7330205685790847,c,fl
2.74,28.001679492847426,1.5742596762126757,-1.4338171648722426,53.16702671077923,21.868495697562864,c,fl,4.700609814000193,1.6925329729152743,c,fl
2.75,28.02566804956185,1.5185384750010071,-1.540404060037797,53.076681158673004,21.931042256660053,c,fl,4.735079688750866,1.6761371537120615,c,fl
2.7600000000000002,28.022770265372962,1.591026376277485,-1.4004208163532883,52.97564518790148,22.022557367222074,c,fl,4.72881423356232,1.7373670409315467,c,fl
2.77,27.950344366567304,1.5348854544945443,-1.3861950836679875,52.98256478336898,22.083925418087816,c,fl,4.710888659281265,1.789808121118733,c,fl
2.7800000000000002,27.916289032516392,1.4672811285275364,-1.4314346979501587,52.98061405679102,22.08775763886549,c,fl,4.574468240327821,1.6757524138501256,c,fl
2.79,27.978308390902306,1.539254687328951,-1.384313268649089,53.01892410725016,22.064293069265723,c,fl,4.556485033036743,1.6329170770587023,c,fl
2.8000000000000003,28.069666858608382,1.5699075571982821,-1.4431959964181356,52.93998912313524,22.017703846667803,c,fl,4.622894295115052,1.6097907414986345,c,fl
2.81,27.969194220239338,1.6169639521267563,-1.4240936241992657,52.974942790875744,22.050470777594416,c,fl,4.607360978661831,1.5663034023358091,c,fl
2.82,27.96191178151773,1.5443280697030581,-1.38021671158452,52.80808638949521,22.054433643454367,c,fl,4.570359524786751,1.645814743499173,c,fl
2.83,27.98446147743007,1.5424617797914861,-1.4176051869557575,52.62965981451902,22.108030904723037,c,fl,4.580840829215925,1.6207738624686812,c,fl
2.84,28.026379136378925,1.5417799450863523,-1.4006185549026788,52.70610159985955,22.1138258551335,c,fl,4.492254397879718,1.549855897890686,c,fl
2.85,27.91860695496891,1.4964315009889053,-1.4050187001266812,52.648732508863716,22.06475297249969,c,fl,4.501764575979214,1.6003143748636273,c,fl
2.86,28.005873867639824,1.4598583391885303,-1.395282102018417,52.686319243679435,21.996785610004935,c,fl,4.452092693703015,1.5969522524960682,c,fl
2.87,28.038710403468365,1.5080230915454054,-1.4088642873498567,52.57540848413021,22.00441892675711,c,fl,4.518796350331804,1.6019089714365413,c,fl
2.88,27.96080372229862,1.514315381219989,-1.4045770593511284,52.52249323049873,21.910576155046627,c,fl,4.5815804819553625,1.6626880413842449,c,fl
2.89,28.01658485396602,1.4890261838178787,-1.4858324497841289,52.43345434218158,21.974330764938443,c,fl,4.495298520555167,1.52043988695316,c,fl
2.9,28.05558006180346,1.5074452025177731,-1.3994155595866236,52.45129711836828,21.958095492613882,c,fl,4.571389280377961,1.6645285182735643,c,fl
2.91,27.959198619626786,1.5370297825889645,-1.410754263181699,52.36447833160109,22.01934544593073,c,fl,4.545247525984725,1.5974634802140617,c,fl
2.92,28.053254061306568,1.6053295682255553,-1.3923149272154844,52.38356996553192,22.047665351939457,c,fl,4.718254946698591,1.7206104512575509,c,fl
2.93,27.984598270578037,1.7090597721644791,-1.3319055147348744,52.19615801556738,22.025730646209073,c,fl,4.783709796497853,1.7427445095984997,c,fl
2.94,27.984111769045477,1.5826322467520477,-1.3502905204511706,52.21521515348166,22.00518897162975,c,fl,4.811261802907047,1.878339035703828,c,fl
2.95,28.04116515579538,1.5504853006250436,-1.440062347161753,52.16696135801688,22.0573515069775,c,fl,4.6874917517219075,1.6969441039351107,c,fl
2.96,28.060982189662127,1.5090334114853172,-1.4327924802494496,52.10492846274969,22.06384752720516,c,fl,4.6335189337873555,1.6916930420525889,c,fl
2.97,28.04841063899615,1.5201116647256676,-1.4520710574028857,52.13986951717808,22.04375984007036,c,fl,4.667650807985241,1.6954680858566875,c,fl
2.98,28.057882994412896,1.6134890588933786,-1.4761633480357557,52.243449879106414,21.94252626820658,c,fl,4.761033025695563,1.671380618766429,c,fl
2.99,28.10211895752564,1.4966957093362412,-1.5054500767594252,52.17043700064633,21.93808990185063,c,fl,4.577003874326436,1.5748580882307692,c,fl
3.0,28.028875617076988,1.4140352717374642,-1.4321877828661367,52.047001420774784,21.88321360185675,c,fl,4.536812231944509,1.6905891773409079,c,fl
3.0100000000000002,28.1363867159105,1.533781561303876,-1.4407738739368532,51.95979406665267,21.934454063409337,c,fl,4.714799276770201,1.740243841529471,c,fl
3.02,28.162956799420417,1.5520238386018315,-1.444872953467895,51.94092775587387,21.94581929628071,c,fl,4.7166813915503845,1.7197845994806582,c,fl
3.0300000000000002,28.064003351528637,1.6736316254850887,-1.4212765243311423,51.830369719664745,21.91221580164404,c,fl,4.783698008060483,1.688789858244252,c,fl
3.04,28.028835502129343,1.6542261501034385,-1.4514549366029166,51.73559506192775,21.967278492668058,c,fl,4.828074974440119,1.7223938877337637,c,fl
